generation	n_individuals	mean_p_NULL	n_SI	n_pSI1	n_pSI2	n_pSI3	n_SC	BL	replicate	scenario
77	46	0.0	46	0	0	0	0	BL5	0	high_drift
78	46	0.0	46	0	0	0	0	BL5	0	high_drift
79	46	0.0	46	0	0	0	0	BL5	0	high_drift
80	46	0.0	46	0	0	0	0	BL5	0	high_drift
81	46	0.0	46	0	0	0	0	BL5	0	high_drift
82	46	0.0	46	0	0	0	0	BL5	0	high_drift
83	46	0.0	46	0	0	0	0	BL5	0	high_drift
84	46	0.0	46	0	0	0	0	BL5	0	high_drift
85	46	0.0	46	0	0	0	0	BL5	0	high_drift
86	46	0.0	46	0	0	0	0	BL5	0	high_drift
87	46	0.0	46	0	0	0	0	BL5	0	high_drift
88	46	0.0	46	0	0	0	0	BL5	0	high_drift
89	46	0.0	46	0	0	0	0	BL5	0	high_drift
90	46	0.0	46	0	0	0	0	BL5	0	high_drift
91	46	0.0	46	0	0	0	0	BL5	0	high_drift
92	46	0.0	46	0	0	0	0	BL5	0	high_drift
93	46	0.0	46	0	0	0	0	BL5	0	high_drift
94	46	0.0	46	0	0	0	0	BL5	0	high_drift
95	46	0.0	46	0	0	0	0	BL5	0	high_drift
96	46	0.0	46	0	0	0	0	BL5	0	high_drift
97	46	0.0	46	0	0	0	0	BL5	0	high_drift
98	46	0.0	46	0	0	0	0	BL5	0	high_drift
99	46	0.0	46	0	0	0	0	BL5	0	high_drift
100	46	0.0	46	0	0	0	0	BL5	0	high_drift
0	46	0.0	46	0	0	0	0	BL5	1	high_drift
1	46	0.0	46	0	0	0	0	BL5	1	high_drift
2	46	0.0	46	0	0	0	0	BL5	1	high_drift
3	46	0.0	46	0	0	0	0	BL5	1	high_drift
4	46	0.0	46	0	0	0	0	BL5	1	high_drift
5	46	0.0	46	0	0	0	0	BL5	1	high_drift
6	46	0.0	46	0	0	0	0	BL5	1	high_drift
7	46	0.0	46	0	0	0	0	BL5	1	high_drift
8	46	0.0	46	0	0	0	0	BL5	1	high_drift
9	46	0.0	46	0	0	0	0	BL5	1	high_drift
10	46	0.0	46	0	0	0	0	BL5	1	high_drift
11	46	0.0	46	0	0	0	0	BL5	1	high_drift
12	46	0.0	46	0	0	0	0	BL5	1	high_drift
13	46	0.0	46	0	0	0	0	BL5	1	high_drift
14	46	0.0	46	0	0	0	0	BL5	1	high_drift
15	46	0.0	46	0	0	0	0	BL5	1	high_drift
16	46	0.0	46	0	0	0	0	BL5	1	high_drift
17	46	0.0	46	0	0	0	0	BL5	1	high_drift
18	46	0.0	46	0	0	0	0	BL5	1	high_drift
19	46	0.0	46	0	0	0	0	BL5	1	high_drift
20	46	0.0	46	0	0	0	0	BL5	1	high_drift
21	46	0.0	46	0	0	0	0	BL5	1	high_drift
22	46	0.0	46	0	0	0	0	BL5	1	high_drift
23	46	0.0	46	0	0	0	0	BL5	1	high_drift
24	46	0.0	46	0	0	0	0	BL5	1	high_drift
25	46	0.0	46	0	0	0	0	BL5	1	high_drift
26	46	0.0	46	0	0	0	0	BL5	1	high_drift
27	46	0.0	46	0	0	0	0	BL5	1	high_drift
28	46	0.0	46	0	0	0	0	BL5	1	high_drift
29	46	0.0	46	0	0	0	0	BL5	1	high_drift
30	46	0.0	46	0	0	0	0	BL5	1	high_drift
31	46	0.0	46	0	0	0	0	BL5	1	high_drift
32	46	0.0	46	0	0	0	0	BL5	1	high_drift
33	46	0.0	46	0	0	0	0	BL5	1	high_drift
34	46	0.0	46	0	0	0	0	BL5	1	high_drift
35	46	0.0	46	0	0	0	0	BL5	1	high_drift
36	46	0.0	46	0	0	0	0	BL5	1	high_drift
37	46	0.0	46	0	0	0	0	BL5	1	high_drift
38	46	0.0	46	0	0	0	0	BL5	1	high_drift
39	46	0.0	46	0	0	0	0	BL5	1	high_drift
40	46	0.0	46	0	0	0	0	BL5	1	high_drift
41	46	0.0	46	0	0	0	0	BL5	1	high_drift
42	46	0.0	46	0	0	0	0	BL5	1	high_drift
43	46	0.0	46	0	0	0	0	BL5	1	high_drift
44	46	0.0	46	0	0	0	0	BL5	1	high_drift
45	46	0.0	46	0	0	0	0	BL5	1	high_drift
46	46	0.0	46	0	0	0	0	BL5	1	high_drift
47	46	0.0	46	0	0	0	0	BL5	1	high_drift
48	46	0.0	46	0	0	0	0	BL5	1	high_drift
49	46	0.0	46	0	0	0	0	BL5	1	high_drift
50	46	0.0	46	0	0	0	0	BL5	1	high_drift
51	46	0.0	46	0	0	0	0	BL5	1	high_drift
52	46	0.0	46	0	0	0	0	BL5	1	high_drift
53	46	0.0	46	0	0	0	0	BL5	1	high_drift
54	46	0.0	46	0	0	0	0	BL5	1	high_drift
55	46	0.0	46	0	0	0	0	BL5	1	high_drift
56	46	0.0	46	0	0	0	0	BL5	1	high_drift
57	46	0.0	46	0	0	0	0	BL5	1	high_drift
58	46	0.0	46	0	0	0	0	BL5	1	high_drift
59	46	0.0	46	0	0	0	0	BL5	1	high_drift
60	46	0.0	46	0	0	0	0	BL5	1	high_drift
61	46	0.0	46	0	0	0	0	BL5	1	high_drift
62	46	0.0	46	0	0	0	0	BL5	1	high_drift
63	46	0.0	46	0	0	0	0	BL5	1	high_drift
64	46	0.0	46	0	0	0	0	BL5	1	high_drift
65	46	0.0	46	0	0	0	0	BL5	1	high_drift
66	46	0.0	46	0	0	0	0	BL5	1	high_drift
67	46	0.0	46	0	0	0	0	BL5	1	high_drift
68	46	0.0	46	0	0	0	0	BL5	1	high_drift
69	46	0.0	46	0	0	0	0	BL5	1	high_drift
70	46	0.0	46	0	0	0	0	BL5	1	high_drift
71	46	0.0	46	0	0	0	0	BL5	1	high_drift
72	46	0.0	46	0	0	0	0	BL5	1	high_drift
73	46	0.0	46	0	0	0	0	BL5	1	high_drift
74	46	0.0	46	0	0	0	0	BL5	1	high_drift
75	46	0.0	46	0	0	0	0	BL5	1	high_drift
76	46	0.0	46	0	0	0	0	BL5	1	high_drift
77	46	0.0	46	0	0	0	0	BL5	1	high_drift
78	46	0.0	46	0	0	0	0	BL5	1	high_drift
79	46	0.0	46	0	0	0	0	BL5	1	high_drift
80	46	0.0	46	0	0	0	0	BL5	1	high_drift
81	46	0.005434782608695652	45	1	0	0	0	BL5	1	high_drift
82	46	0.010869565217391304	44	2	0	0	0	BL5	1	high_drift
83	46	0.016304347826086956	43	3	0	0	0	BL5	1	high_drift
84	46	0.021739130434782608	42	4	0	0	0	BL5	1	high_drift
85	46	0.010869565217391304	44	2	0	0	0	BL5	1	high_drift
86	46	0.010869565217391304	44	2	0	0	0	BL5	1	high_drift
87	46	0.016304347826086956	43	3	0	0	0	BL5	1	high_drift
88	46	0.03804347826086957	39	7	0	0	0	BL5	1	high_drift
89	46	0.03260869565217391	40	6	0	0	0	BL5	1	high_drift
90	46	0.06521739130434782	37	6	3	0	0	BL5	1	high_drift
91	46	0.10326086956521739	34	7	3	2	0	BL5	1	high_drift
92	46	0.17391304347826086	28	4	14	0	0	BL5	1	high_drift
93	46	0.20108695652173914	23	9	14	0	0	BL5	1	high_drift
94	46	0.29347826086956524	13	17	12	3	1	BL5	1	high_drift
95	46	0.29347826086956524	14	13	16	3	0	BL5	1	high_drift
96	46	0.32065217391304346	10	17	15	4	0	BL5	1	high_drift
97	46	0.32065217391304346	11	19	10	4	2	BL5	1	high_drift
98	46	0.391304347826087	7	13	19	7	0	BL5	1	high_drift
99	46	0.43478260869565216	6	14	16	6	4	BL5	1	high_drift
100	46	0.4945652173913043	1	12	22	9	2	BL5	1	high_drift
0	46	0.005434782608695652	45	1	0	0	0	BL5	2	high_drift
1	46	0.016304347826086956	43	3	0	0	0	BL5	2	high_drift
2	46	0.010869565217391304	44	2	0	0	0	BL5	2	high_drift
3	46	0.0	46	0	0	0	0	BL5	2	high_drift
4	46	0.0	46	0	0	0	0	BL5	2	high_drift
5	46	0.0	46	0	0	0	0	BL5	2	high_drift
6	46	0.0	46	0	0	0	0	BL5	2	high_drift
7	46	0.0	46	0	0	0	0	BL5	2	high_drift
8	46	0.0	46	0	0	0	0	BL5	2	high_drift
9	46	0.0	46	0	0	0	0	BL5	2	high_drift
10	46	0.0	46	0	0	0	0	BL5	2	high_drift
11	46	0.0	46	0	0	0	0	BL5	2	high_drift
12	46	0.0	46	0	0	0	0	BL5	2	high_drift
13	46	0.0	46	0	0	0	0	BL5	2	high_drift
14	46	0.0	46	0	0	0	0	BL5	2	high_drift
15	46	0.0	46	0	0	0	0	BL5	2	high_drift
16	46	0.0	46	0	0	0	0	BL5	2	high_drift
17	46	0.0	46	0	0	0	0	BL5	2	high_drift
18	46	0.0	46	0	0	0	0	BL5	2	high_drift
19	46	0.0	46	0	0	0	0	BL5	2	high_drift
20	46	0.0	46	0	0	0	0	BL5	2	high_drift
21	46	0.0	46	0	0	0	0	BL5	2	high_drift
22	46	0.0	46	0	0	0	0	BL5	2	high_drift
23	46	0.0	46	0	0	0	0	BL5	2	high_drift
24	46	0.0	46	0	0	0	0	BL5	2	high_drift
25	46	0.0	46	0	0	0	0	BL5	2	high_drift
26	46	0.0	46	0	0	0	0	BL5	2	high_drift
27	46	0.0	46	0	0	0	0	BL5	2	high_drift
28	46	0.0	46	0	0	0	0	BL5	2	high_drift
29	46	0.0	46	0	0	0	0	BL5	2	high_drift
30	46	0.0	46	0	0	0	0	BL5	2	high_drift
31	46	0.0	46	0	0	0	0	BL5	2	high_drift
32	46	0.0	46	0	0	0	0	BL5	2	high_drift
33	46	0.0	46	0	0	0	0	BL5	2	high_drift
34	46	0.0	46	0	0	0	0	BL5	2	high_drift
35	46	0.0	46	0	0	0	0	BL5	2	high_drift
36	46	0.0	46	0	0	0	0	BL5	2	high_drift
37	46	0.021739130434782608	42	4	0	0	0	BL5	2	high_drift
38	46	0.021739130434782608	42	4	0	0	0	BL5	2	high_drift
39	46	0.02717391304347826	41	5	0	0	0	BL5	2	high_drift
40	46	0.03260869565217391	41	4	1	0	0	BL5	2	high_drift
41	46	0.021739130434782608	44	0	2	0	0	BL5	2	high_drift
42	46	0.021739130434782608	42	4	0	0	0	BL5	2	high_drift
43	46	0.021739130434782608	42	4	0	0	0	BL5	2	high_drift
44	46	0.021739130434782608	43	2	1	0	0	BL5	2	high_drift
45	46	0.03260869565217391	42	2	2	0	0	BL5	2	high_drift
46	46	0.06521739130434782	34	12	0	0	0	BL5	2	high_drift
47	46	0.10869565217391304	30	13	2	1	0	BL5	2	high_drift
48	46	0.059782608695652176	35	11	0	0	0	BL5	2	high_drift
49	46	0.08152173913043478	32	13	1	0	0	BL5	2	high_drift
50	46	0.15217391304347827	20	24	2	0	0	BL5	2	high_drift
51	46	0.18478260869565216	23	12	11	0	0	BL5	2	high_drift
52	46	0.23369565217391305	20	11	13	2	0	BL5	2	high_drift
53	46	0.2826086956521739	14	15	15	1	1	BL5	2	high_drift
54	46	0.3532608695652174	9	14	18	5	0	BL5	2	high_drift
55	46	0.4782608695652174	6	8	16	16	0	BL5	2	high_drift
56	46	0.6086956521739131	0	4	26	8	8	BL5	2	high_drift
57	46	0.7065217391304348	0	0	16	22	8	BL5	2	high_drift
58	46	0.6684782608695652	0	7	12	16	11	BL5	2	high_drift
59	46	0.7010869565217391	0	2	12	25	7	BL5	2	high_drift
60	46	0.6956521739130435	0	1	17	19	9	BL5	2	high_drift
61	46	0.7282608695652174	0	1	17	13	15	BL5	2	high_drift
62	46	0.6956521739130435	0	3	16	15	12	BL5	2	high_drift
63	46	0.7554347826086957	3	0	10	13	20	BL5	2	high_drift
64	46	0.8043478260869565	1	1	8	13	23	BL5	2	high_drift
65	46	0.8532608695652174	0	3	2	14	27	BL5	2	high_drift
66	46	0.8641304347826086	0	4	0	13	29	BL5	2	high_drift
67	46	0.9402173913043478	0	0	0	11	35	BL5	2	high_drift
68	46	0.9510869565217391	0	0	1	7	38	BL5	2	high_drift
69	46	0.9510869565217391	0	0	4	1	41	BL5	2	high_drift
70	46	0.967391304347826	0	0	0	6	40	BL5	2	high_drift
71	46	0.9619565217391305	0	0	0	7	39	BL5	2	high_drift
72	46	0.967391304347826	0	0	0	6	40	BL5	2	high_drift
73	46	0.9891304347826086	0	0	0	2	44	BL5	2	high_drift
74	46	1.0	0	0	0	0	46	BL5	2	high_drift
75	46	1.0	0	0	0	0	46	BL5	2	high_drift
76	46	1.0	0	0	0	0	46	BL5	2	high_drift
77	46	1.0	0	0	0	0	46	BL5	2	high_drift
78	46	1.0	0	0	0	0	46	BL5	2	high_drift
79	46	1.0	0	0	0	0	46	BL5	2	high_drift
80	46	1.0	0	0	0	0	46	BL5	2	high_drift
81	46	1.0	0	0	0	0	46	BL5	2	high_drift
82	46	1.0	0	0	0	0	46	BL5	2	high_drift
83	46	1.0	0	0	0	0	46	BL5	2	high_drift
84	46	1.0	0	0	0	0	46	BL5	2	high_drift
85	46	1.0	0	0	0	0	46	BL5	2	high_drift
86	46	1.0	0	0	0	0	46	BL5	2	high_drift
87	46	1.0	0	0	0	0	46	BL5	2	high_drift
88	46	1.0	0	0	0	0	46	BL5	2	high_drift
89	46	1.0	0	0	0	0	46	BL5	2	high_drift
90	46	1.0	0	0	0	0	46	BL5	2	high_drift
91	46	1.0	0	0	0	0	46	BL5	2	high_drift
92	46	1.0	0	0	0	0	46	BL5	2	high_drift
93	46	1.0	0	0	0	0	46	BL5	2	high_drift
94	46	1.0	0	0	0	0	46	BL5	2	high_drift
95	46	1.0	0	0	0	0	46	BL5	2	high_drift
96	46	1.0	0	0	0	0	46	BL5	2	high_drift
97	46	1.0	0	0	0	0	46	BL5	2	high_drift
98	46	1.0	0	0	0	0	46	BL5	2	high_drift
99	46	1.0	0	0	0	0	46	BL5	2	high_drift
100	46	1.0	0	0	0	0	46	BL5	2	high_drift
0	46	0.005434782608695652	45	1	0	0	0	BL5	3	high_drift
1	46	0.0	46	0	0	0	0	BL5	3	high_drift
2	46	0.0	46	0	0	0	0	BL5	3	high_drift
3	46	0.0	46	0	0	0	0	BL5	3	high_drift
4	46	0.0	46	0	0	0	0	BL5	3	high_drift
5	46	0.0	46	0	0	0	0	BL5	3	high_drift
6	46	0.0	46	0	0	0	0	BL5	3	high_drift
7	46	0.0	46	0	0	0	0	BL5	3	high_drift
8	46	0.0	46	0	0	0	0	BL5	3	high_drift
9	46	0.0	46	0	0	0	0	BL5	3	high_drift
10	46	0.0	46	0	0	0	0	BL5	3	high_drift
11	46	0.0	46	0	0	0	0	BL5	3	high_drift
12	46	0.0	46	0	0	0	0	BL5	3	high_drift
13	46	0.0	46	0	0	0	0	BL5	3	high_drift
14	46	0.0	46	0	0	0	0	BL5	3	high_drift
15	46	0.0	46	0	0	0	0	BL5	3	high_drift
16	46	0.0	46	0	0	0	0	BL5	3	high_drift
17	46	0.0	46	0	0	0	0	BL5	3	high_drift
18	46	0.0	46	0	0	0	0	BL5	3	high_drift
19	46	0.0	46	0	0	0	0	BL5	3	high_drift
20	46	0.0	46	0	0	0	0	BL5	3	high_drift
21	46	0.005434782608695652	45	1	0	0	0	BL5	3	high_drift
22	46	0.0	46	0	0	0	0	BL5	3	high_drift
23	46	0.0	46	0	0	0	0	BL5	3	high_drift
24	46	0.0	46	0	0	0	0	BL5	3	high_drift
25	46	0.0	46	0	0	0	0	BL5	3	high_drift
26	46	0.0	46	0	0	0	0	BL5	3	high_drift
27	46	0.0	46	0	0	0	0	BL5	3	high_drift
28	46	0.0	46	0	0	0	0	BL5	3	high_drift
29	46	0.0	46	0	0	0	0	BL5	3	high_drift
30	46	0.0	46	0	0	0	0	BL5	3	high_drift
31	46	0.0	46	0	0	0	0	BL5	3	high_drift
32	46	0.0	46	0	0	0	0	BL5	3	high_drift
33	46	0.0	46	0	0	0	0	BL5	3	high_drift
34	46	0.0	46	0	0	0	0	BL5	3	high_drift
35	46	0.0	46	0	0	0	0	BL5	3	high_drift
36	46	0.0	46	0	0	0	0	BL5	3	high_drift
37	46	0.0	46	0	0	0	0	BL5	3	high_drift
38	46	0.0	46	0	0	0	0	BL5	3	high_drift
39	46	0.0	46	0	0	0	0	BL5	3	high_drift
40	46	0.0	46	0	0	0	0	BL5	3	high_drift
41	46	0.0	46	0	0	0	0	BL5	3	high_drift
42	46	0.0	46	0	0	0	0	BL5	3	high_drift
43	46	0.0	46	0	0	0	0	BL5	3	high_drift
44	46	0.0	46	0	0	0	0	BL5	3	high_drift
45	46	0.0	46	0	0	0	0	BL5	3	high_drift
46	46	0.0	46	0	0	0	0	BL5	3	high_drift
47	46	0.0	46	0	0	0	0	BL5	3	high_drift
48	46	0.0	46	0	0	0	0	BL5	3	high_drift
49	46	0.0	46	0	0	0	0	BL5	3	high_drift
50	46	0.0	46	0	0	0	0	BL5	3	high_drift
51	46	0.0	46	0	0	0	0	BL5	3	high_drift
52	46	0.0	46	0	0	0	0	BL5	3	high_drift
53	46	0.0	46	0	0	0	0	BL5	3	high_drift
54	46	0.0	46	0	0	0	0	BL5	3	high_drift
55	46	0.0	46	0	0	0	0	BL5	3	high_drift
56	46	0.0	46	0	0	0	0	BL5	3	high_drift
57	46	0.0	46	0	0	0	0	BL5	3	high_drift
58	46	0.0	46	0	0	0	0	BL5	3	high_drift
59	46	0.0	46	0	0	0	0	BL5	3	high_drift
60	46	0.0	46	0	0	0	0	BL5	3	high_drift
61	46	0.0	46	0	0	0	0	BL5	3	high_drift
62	46	0.0	46	0	0	0	0	BL5	3	high_drift
63	46	0.0	46	0	0	0	0	BL5	3	high_drift
64	46	0.0	46	0	0	0	0	BL5	3	high_drift
65	46	0.0	46	0	0	0	0	BL5	3	high_drift
66	46	0.0	46	0	0	0	0	BL5	3	high_drift
67	46	0.0	46	0	0	0	0	BL5	3	high_drift
68	46	0.0	46	0	0	0	0	BL5	3	high_drift
69	46	0.0	46	0	0	0	0	BL5	3	high_drift
70	46	0.0	46	0	0	0	0	BL5	3	high_drift
71	46	0.0	46	0	0	0	0	BL5	3	high_drift
72	46	0.0	46	0	0	0	0	BL5	3	high_drift
73	46	0.0	46	0	0	0	0	BL5	3	high_drift
74	46	0.0	46	0	0	0	0	BL5	3	high_drift
75	46	0.0	46	0	0	0	0	BL5	3	high_drift
76	46	0.0	46	0	0	0	0	BL5	3	high_drift
77	46	0.03260869565217391	42	2	2	0	0	BL5	3	high_drift
78	46	0.021739130434782608	44	0	2	0	0	BL5	3	high_drift
79	46	0.08152173913043478	33	11	2	0	0	BL5	3	high_drift
80	46	0.09782608695652174	31	12	3	0	0	BL5	3	high_drift
81	46	0.08152173913043478	32	13	1	0	0	BL5	3	high_drift
82	46	0.09782608695652174	34	9	0	3	0	BL5	3	high_drift
83	46	0.11413043478260869	33	9	2	0	2	BL5	3	high_drift
84	46	0.1793478260869565	22	19	3	0	2	BL5	3	high_drift
85	46	0.25	16	17	11	1	1	BL5	3	high_drift
86	46	0.29891304347826086	16	13	10	6	1	BL5	3	high_drift
87	46	0.375	11	9	19	6	1	BL5	3	high_drift
88	46	0.391304347826087	9	14	14	6	3	BL5	3	high_drift
89	46	0.5163043478260869	3	11	19	6	7	BL5	3	high_drift
90	46	0.5652173913043478	1	6	25	8	6	BL5	3	high_drift
91	46	0.5706521739130435	2	3	24	14	3	BL5	3	high_drift
92	46	0.6304347826086957	1	5	18	13	9	BL5	3	high_drift
93	46	0.7445652173913043	0	2	15	11	18	BL5	3	high_drift
94	46	0.6902173913043478	2	3	9	22	10	BL5	3	high_drift
95	46	0.782608695652174	0	1	9	19	17	BL5	3	high_drift
96	46	0.8369565217391305	0	0	8	14	24	BL5	3	high_drift
97	46	0.7989130434782609	0	2	7	17	20	BL5	3	high_drift
98	46	0.8315217391304348	0	2	5	15	24	BL5	3	high_drift
99	46	0.842391304347826	0	0	7	15	24	BL5	3	high_drift
100	46	0.875	0	0	5	13	28	BL5	3	high_drift
0	46	0.021739130434782608	43	2	1	0	0	BL5	4	high_drift
1	46	0.010869565217391304	44	2	0	0	0	BL5	4	high_drift
2	46	0.0	46	0	0	0	0	BL5	4	high_drift
3	46	0.0	46	0	0	0	0	BL5	4	high_drift
4	46	0.0	46	0	0	0	0	BL5	4	high_drift
5	46	0.0	46	0	0	0	0	BL5	4	high_drift
6	46	0.0	46	0	0	0	0	BL5	4	high_drift
7	46	0.0	46	0	0	0	0	BL5	4	high_drift
8	46	0.0	46	0	0	0	0	BL5	4	high_drift
9	46	0.0	46	0	0	0	0	BL5	4	high_drift
10	46	0.0	46	0	0	0	0	BL5	4	high_drift
11	46	0.0	46	0	0	0	0	BL5	4	high_drift
12	46	0.0	46	0	0	0	0	BL5	4	high_drift
13	46	0.0	46	0	0	0	0	BL5	4	high_drift
14	46	0.0	46	0	0	0	0	BL5	4	high_drift
15	46	0.0	46	0	0	0	0	BL5	4	high_drift
16	46	0.0	46	0	0	0	0	BL5	4	high_drift
17	46	0.0	46	0	0	0	0	BL5	4	high_drift
18	46	0.0	46	0	0	0	0	BL5	4	high_drift
19	46	0.0	46	0	0	0	0	BL5	4	high_drift
20	46	0.0	46	0	0	0	0	BL5	4	high_drift
21	46	0.0	46	0	0	0	0	BL5	4	high_drift
22	46	0.0	46	0	0	0	0	BL5	4	high_drift
23	46	0.0	46	0	0	0	0	BL5	4	high_drift
24	46	0.0	46	0	0	0	0	BL5	4	high_drift
25	46	0.0	46	0	0	0	0	BL5	4	high_drift
26	46	0.0	46	0	0	0	0	BL5	4	high_drift
27	46	0.0	46	0	0	0	0	BL5	4	high_drift
28	46	0.0	46	0	0	0	0	BL5	4	high_drift
29	46	0.0	46	0	0	0	0	BL5	4	high_drift
30	46	0.0	46	0	0	0	0	BL5	4	high_drift
31	46	0.0	46	0	0	0	0	BL5	4	high_drift
32	46	0.0	46	0	0	0	0	BL5	4	high_drift
33	46	0.0	46	0	0	0	0	BL5	4	high_drift
34	46	0.0	46	0	0	0	0	BL5	4	high_drift
35	46	0.0	46	0	0	0	0	BL5	4	high_drift
36	46	0.0	46	0	0	0	0	BL5	4	high_drift
37	46	0.0	46	0	0	0	0	BL5	4	high_drift
38	46	0.0	46	0	0	0	0	BL5	4	high_drift
39	46	0.0	46	0	0	0	0	BL5	4	high_drift
40	46	0.0	46	0	0	0	0	BL5	4	high_drift
41	46	0.0	46	0	0	0	0	BL5	4	high_drift
42	46	0.0	46	0	0	0	0	BL5	4	high_drift
43	46	0.0	46	0	0	0	0	BL5	4	high_drift
44	46	0.0	46	0	0	0	0	BL5	4	high_drift
45	46	0.0	46	0	0	0	0	BL5	4	high_drift
46	46	0.0	46	0	0	0	0	BL5	4	high_drift
47	46	0.0	46	0	0	0	0	BL5	4	high_drift
48	46	0.0	46	0	0	0	0	BL5	4	high_drift
49	46	0.0	46	0	0	0	0	BL5	4	high_drift
50	46	0.0	46	0	0	0	0	BL5	4	high_drift
51	46	0.0	46	0	0	0	0	BL5	4	high_drift
52	46	0.0	46	0	0	0	0	BL5	4	high_drift
53	46	0.0	46	0	0	0	0	BL5	4	high_drift
54	46	0.0	46	0	0	0	0	BL5	4	high_drift
55	46	0.0	46	0	0	0	0	BL5	4	high_drift
56	46	0.0	46	0	0	0	0	BL5	4	high_drift
57	46	0.0	46	0	0	0	0	BL5	4	high_drift
58	46	0.0	46	0	0	0	0	BL5	4	high_drift
59	46	0.0	46	0	0	0	0	BL5	4	high_drift
60	46	0.0	46	0	0	0	0	BL5	4	high_drift
61	46	0.0	46	0	0	0	0	BL5	4	high_drift
62	46	0.0	46	0	0	0	0	BL5	4	high_drift
63	46	0.0	46	0	0	0	0	BL5	4	high_drift
64	46	0.0	46	0	0	0	0	BL5	4	high_drift
65	46	0.0	46	0	0	0	0	BL5	4	high_drift
66	46	0.0	46	0	0	0	0	BL5	4	high_drift
67	46	0.0	46	0	0	0	0	BL5	4	high_drift
68	46	0.0	46	0	0	0	0	BL5	4	high_drift
69	46	0.0	46	0	0	0	0	BL5	4	high_drift
70	46	0.0	46	0	0	0	0	BL5	4	high_drift
71	46	0.0	46	0	0	0	0	BL5	4	high_drift
72	46	0.0	46	0	0	0	0	BL5	4	high_drift
73	46	0.0	46	0	0	0	0	BL5	4	high_drift
74	46	0.0	46	0	0	0	0	BL5	4	high_drift
75	46	0.0	46	0	0	0	0	BL5	4	high_drift
76	46	0.0	46	0	0	0	0	BL5	4	high_drift
77	46	0.0	46	0	0	0	0	BL5	4	high_drift
78	46	0.0	46	0	0	0	0	BL5	4	high_drift
79	46	0.0	46	0	0	0	0	BL5	4	high_drift
80	46	0.0	46	0	0	0	0	BL5	4	high_drift
81	46	0.0	46	0	0	0	0	BL5	4	high_drift
82	46	0.0	46	0	0	0	0	BL5	4	high_drift
83	46	0.0	46	0	0	0	0	BL5	4	high_drift
84	46	0.0	46	0	0	0	0	BL5	4	high_drift
85	46	0.0	46	0	0	0	0	BL5	4	high_drift
86	46	0.0	46	0	0	0	0	BL5	4	high_drift
87	46	0.0	46	0	0	0	0	BL5	4	high_drift
88	46	0.0	46	0	0	0	0	BL5	4	high_drift
89	46	0.0	46	0	0	0	0	BL5	4	high_drift
90	46	0.0	46	0	0	0	0	BL5	4	high_drift
91	46	0.0	46	0	0	0	0	BL5	4	high_drift
92	46	0.0	46	0	0	0	0	BL5	4	high_drift
93	46	0.0	46	0	0	0	0	BL5	4	high_drift
94	46	0.0	46	0	0	0	0	BL5	4	high_drift
95	46	0.0	46	0	0	0	0	BL5	4	high_drift
96	46	0.0	46	0	0	0	0	BL5	4	high_drift
97	46	0.0	46	0	0	0	0	BL5	4	high_drift
98	46	0.0	46	0	0	0	0	BL5	4	high_drift
99	46	0.0	46	0	0	0	0	BL5	4	high_drift
100	46	0.0	46	0	0	0	0	BL5	4	high_drift
0	46	0.010869565217391304	45	0	1	0	0	BL5	5	high_drift
1	46	0.016304347826086956	43	3	0	0	0	BL5	5	high_drift
2	46	0.016304347826086956	43	3	0	0	0	BL5	5	high_drift
3	46	0.021739130434782608	42	4	0	0	0	BL5	5	high_drift
4	46	0.005434782608695652	45	1	0	0	0	BL5	5	high_drift
5	46	0.0	46	0	0	0	0	BL5	5	high_drift
6	46	0.0	46	0	0	0	0	BL5	5	high_drift
7	46	0.0	46	0	0	0	0	BL5	5	high_drift
8	46	0.0	46	0	0	0	0	BL5	5	high_drift
9	46	0.0	46	0	0	0	0	BL5	5	high_drift
10	46	0.0	46	0	0	0	0	BL5	5	high_drift
11	46	0.0	46	0	0	0	0	BL5	5	high_drift
12	46	0.0	46	0	0	0	0	BL5	5	high_drift
13	46	0.0	46	0	0	0	0	BL5	5	high_drift
14	46	0.0	46	0	0	0	0	BL5	5	high_drift
15	46	0.0	46	0	0	0	0	BL5	5	high_drift
16	46	0.0	46	0	0	0	0	BL5	5	high_drift
17	46	0.0	46	0	0	0	0	BL5	5	high_drift
18	46	0.0	46	0	0	0	0	BL5	5	high_drift
19	46	0.0	46	0	0	0	0	BL5	5	high_drift
20	46	0.0	46	0	0	0	0	BL5	5	high_drift
21	46	0.0	46	0	0	0	0	BL5	5	high_drift
22	46	0.0	46	0	0	0	0	BL5	5	high_drift
23	46	0.0	46	0	0	0	0	BL5	5	high_drift
24	46	0.0	46	0	0	0	0	BL5	5	high_drift
25	46	0.0	46	0	0	0	0	BL5	5	high_drift
26	46	0.0	46	0	0	0	0	BL5	5	high_drift
27	46	0.0	46	0	0	0	0	BL5	5	high_drift
28	46	0.0	46	0	0	0	0	BL5	5	high_drift
29	46	0.0	46	0	0	0	0	BL5	5	high_drift
30	46	0.0	46	0	0	0	0	BL5	5	high_drift
31	46	0.0	46	0	0	0	0	BL5	5	high_drift
32	46	0.0	46	0	0	0	0	BL5	5	high_drift
33	46	0.0	46	0	0	0	0	BL5	5	high_drift
34	46	0.0	46	0	0	0	0	BL5	5	high_drift
35	46	0.0	46	0	0	0	0	BL5	5	high_drift
36	46	0.0	46	0	0	0	0	BL5	5	high_drift
