Allele_A	Allele_B	FunctionalGroup	HV_distance	Cross_tier	AAAA_A	AAAA_B	Testable	Hypothesis
Allele_002	Allele_048	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_049	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_004	Allele_030	FG01	0.0488	Compatible_within	1	1	yes	Substantial within-class HV divergence — predict compatible (P_within)
Allele_004	Allele_053	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_004	Allele_054	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_005	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_005	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_006	Allele_053	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_006	Allele_054	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_007	Allele_053	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_007	Allele_054	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_008	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_008	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_009	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_009	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_010	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_010	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_013	Allele_053	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_013	Allele_054	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_014	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_014	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_015	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_015	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_016	Allele_053	FG01	0.0488	Compatible_within	7	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_016	Allele_054	FG01	0.0488	Compatible_within	7	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_017	Allele_053	FG01	0.0488	Compatible_within	4	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_017	Allele_054	FG01	0.0488	Compatible_within	4	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_018	Allele_053	FG01	0.0488	Compatible_within	15	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_018	Allele_054	FG01	0.0488	Compatible_within	15	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_019	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_019	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_020	Allele_053	FG01	0.0488	Compatible_within	3	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_020	Allele_054	FG01	0.0488	Compatible_within	3	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_022	Allele_053	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_022	Allele_054	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_023	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_023	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_024	Allele_053	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_024	Allele_054	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_026	Allele_053	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_026	Allele_054	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_027	Allele_053	FG01	0.0488	Compatible_within	3	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_027	Allele_054	FG01	0.0488	Compatible_within	3	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_028	Allele_053	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_028	Allele_054	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_029	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_029	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_032	Allele_053	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_032	Allele_054	FG01	0.0488	Compatible_within	5	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_033	Allele_053	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_033	Allele_054	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_034	Allele_053	FG01	0.0488	Compatible_within	4	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_034	Allele_054	FG01	0.0488	Compatible_within	4	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_035	Allele_053	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_035	Allele_054	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_036	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_036	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_038	Allele_053	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_038	Allele_054	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_039	Allele_053	FG01	0.0488	Compatible_within	16	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_039	Allele_054	FG01	0.0488	Compatible_within	16	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_040	Allele_053	FG01	0.0488	Compatible_within	10	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_040	Allele_054	FG01	0.0488	Compatible_within	10	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_044	Allele_053	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_044	Allele_054	FG01	0.0488	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_045	Allele_053	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_045	Allele_054	FG01	0.0488	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_046	Allele_053	FG01	0.0488	Compatible_within	85	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_046	Allele_054	FG01	0.0488	Compatible_within	85	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_047	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_047	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_051	Allele_053	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_051	Allele_054	FG01	0.0488	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_004	FG01	0.061	Compatible_within	2	1	yes	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_030	FG01	0.061	Compatible_within	2	1	yes	Substantial within-class HV divergence — predict compatible (P_within)
Allele_003	Allele_053	FG01	0.061	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_003	Allele_054	FG01	0.061	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_011	Allele_053	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_011	Allele_054	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_012	Allele_053	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_012	Allele_054	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_021	Allele_053	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_021	Allele_054	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_025	Allele_053	FG01	0.061	Compatible_within	3	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_025	Allele_054	FG01	0.061	Compatible_within	3	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_030	Allele_053	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_030	Allele_054	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_031	Allele_053	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_031	Allele_054	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_037	Allele_053	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_037	Allele_054	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_041	Allele_053	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_041	Allele_054	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_042	Allele_053	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_042	Allele_054	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_048	Allele_053	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_048	Allele_054	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_049	Allele_053	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_049	Allele_054	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_052	Allele_053	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_052	Allele_054	FG01	0.061	Compatible_within	1	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_053	Allele_055	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_054	Allele_055	FG01	0.061	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_001	Allele_053	FG01	0.0732	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_001	Allele_054	FG01	0.0732	Compatible_within	0	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_053	FG01	0.0854	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
Allele_002	Allele_054	FG01	0.0854	Compatible_within	2	0	no	Substantial within-class HV divergence — predict compatible (P_within)
